city,name,latitude,longitude,stars,state,address,wifi,restaurantsdelivery,restaurantsgoodforgroups,restaurantspricerange,businessparking,business_id,postal_code,review_count
Tampa,TGI Fridays,28.130289,-82.366884,2.5,FL,18001 Highwoods Preserve Pkwy,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",zKJtshIoSsDlWsCcZUmzZw,33647,125
Dresher,West Ave,40.1446167897,-75.1674029231,3,PA,1650 Limekiln Pike,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",6LztYkV0YY0q9Ky93JKQVQ,19025,70
Arabi,Sweet Things & Grill,29.9625767022,-90.0031214207,3,LA,6617 W Judge Perez Dr,NA,False,True,1,NA,d1sPi5F1gUk3RSm-ZrQigw,70032,5
Berlin,Mera Khana Restaurant,39.7994569,-74.937827,4.5,NJ,"17 Clementon Rd, Unit 1",u'no',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",BpWDokvNxKeZ7xDsh5cKOw,08009,59
Boise,Fuddruckers,43.5893212,-116.2804627,3.5,ID,1666 S. Entertainment Blvd.,NA,NA,NA,2,NA,M5wOIpka_2e5W3RXm_G3KQ,83709,5
Boise,Highlands Hollow Brewhouse,43.6424422,-116.2087047,4,ID,2455 N Highlands Holw,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Uo1PnUEeLNQJ3dWVCUZ5CA,83702,127
Edmonton,IHOP,53.614576,-113.541854,2.5,AB,"15130 127th St, Oxford Landing Center, Oxford Landing Center",'no',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",FYZESlQkGYRNa_UNaWTnsA,T6V 1C1,42
Florissant,Miami Grill,38.7929147,-90.2874473,4,MO,12925 New Halls Ferry Rd,NA,True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",cY4a3KHIXWwDBZn37VjAuQ,63033,34
O'Fallon,HotShots Sports Bar & Grill - O'Fallon,38.5889998,-89.9455748,3.5,IL,1319 Central Park Dr,u'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",JIcKYs9tY4nxe2jMwVP2iA,62269,51
Harvey,Waffle House,29.8772852,-90.0489354,2.5,LA,2443 Manhattan Blvd,NA,False,True,1,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}",yEnF_wh68SgnMTgwO0JVog,70058,43
Indianapolis,Skyline Chili,39.911758,-86.2211303,4,IN,3524 West 86th St,u'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Q8aVTnL5RTPnclQHXqhDNA,46268,49
Tampa,Doormét,27.9326175,-82.5063215,4.5,FL,"1155 S Dale Mabry Hwy, Ste 12",u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",8cvkk0HB-F2Irctug1h3SA,33629,190
Indianapolis,Chicken Salad Chick,39.867596834,-86.1208777934,4,IN,"6159 N Keystone Ave, Ste A-100",NA,NA,NA,NA,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",fac7CDkvayZ5F8-87hyNuw,46220,22
Pottstown,The SunnyBrook Ballroom,40.2462515,-75.6106441,3.5,PA,50 N Sunnybrook Rd,u'free',False,True,3,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",V8CheRH1LRnEuhz_7osdIg,19464,64
Philadelphia,The Buffalo House,40.0440091,-75.0185888,3.5,PA,8439 Frankford Ave,NA,True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",IaIgyHK4q0Gc0Sc_-6Myrg,19136,34
Tampa,Serengeti Overlook Restuarant,28.0344492989,-82.4193102121,3,FL,10165 N McKinley Dr,'free',False,True,2,NA,DrIW7xz1LlilKxwR-wAytQ,33612,20
Glen Mills,White Dog Cafe,39.8846509,-75.5353579,3.5,PA,981 Baltimore Pike,u'free',True,True,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",hy1YKIyhQ04CyF9ntJHVFg,19342,53
Gilbertsville,Doc's Irish Pub,40.3236515,-75.6178421,3,PA,1080 E Philadelphia Ave,u'no',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",ib6UeCrDpk2dMVWdH_mE0Q,19525,76
Wilmington,Goober’s Diner,39.7561350161,-75.5671191931,3.5,DE,1203 N Lincoln St,NA,False,NA,NA,NA,JaJDxNxLsV4h_Nkt7HsMAA,19806,34
Carmel,Wolfies Grill - Carmel,39.9605804,-86.115741,3.5,IN,1162 Keystone Way S,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",K98lLiZfP5cLzawycERt_A,46032,98
Doylestown,Tomatoes,40.2724246,-75.1270907,2.5,PA,1745 S Easton Rd,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",8SsccbicuHmlM3YhTOzIdQ,18901,11
Ewing,PJ's Pancake House & Tavern - Ewing,40.2835301,-74.8357720021,3.5,NJ,938 Bear Tavern Rd,'free',True,True,2,"{u'valet': False, u'garage': None, u'street': False, u'lot': True, u'validated': None}",p7r-9nXcUltyurlO24yrZw,08628,88
Clearwater,Wendy's,27.8942869731,-82.6792115449,2,FL,3335 Ulmerton Rd,'no',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",uX6G9PiE9XSOYuSjYGd8Uw,33762,28
Blue Bell,The Turning Point of Blue Bell,40.164181,-75.290927,3,PA,994 Dekalb Pike,'free',True,True,2,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",MZssFQddj218X-68N5XwaA,19422,112
Edmonton,Denny's,53.4238139,-113.4902543,3,AB,10111 Ellerslie Road,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",QBYxe4jNLpWX37GwnrFrHQ,T6X 0J3,8
New Orleans,Bar Frances,29.935199,-90.1049482,4,LA,4525 Freret St,'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",jKPqzmOcwqfYBqSk7DS3oQ,70115,118
Indianapolis,Smee's Place Bar & Grill,39.9141700618,-86.1848474233,4,IN,1454 W 86th St,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",_NsxUap80lyr77Js1cl2cw,46260,128
Metairie,Chili's,30.005635938,-90.1786561086,2,LA,4201 Veterans Blvd,u'no',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",yjWgLolj5G5mjNoisXyrGA,70006,184
Clearwater,Aviators Tavern,27.89519,-82.682498,3.5,FL,3535 Ulmerton Rd,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",SYIGuB9-5JmL1TEvHuf2og,33762,32
Souderton,Hometown Family Restaurant,40.3171455,-75.3104293719,3.5,PA,714 PA-113 & S County Line Rd,u'free',True,NA,NA,NA,4e7imilW2nzFkgNjqq0aNQ,18964,7
New Orleans,The Bayou Burger & Sports Company,29.9235093,-90.0870265,3,LA,3226 Magazine St,u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",xtPAc0VsFTKIrKCG8xBZTg,70115,89
Metairie,Dons Seafood,30.006279,-90.19104,3,LA,4801 Veterans Memorial Blvd,u'no',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",HJqZ_Cp2_-EPC5_IHqbxpg,70006,265
Goleta,Z's - Taphouse & Grill,34.4408152556,-119.82881,3.5,CA,5925 Calle Real,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",qZpvAB0CL3n3r9JYJnyBgg,93117,41
Shiloh,54th Street Grill & Bar,38.5741364,-89.9280063,3.5,IL,3140 Green Mount Crossing Dr,u'no',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",5l846geLhOhMHqi4LdgtjA,62269,142
Maple Shade,P J Whelihan's Pub + Restaurant - Maple Shade,39.9447581216,-74.9688268849,3,NJ,396 S Lenola Rd,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",QngStfPHmaGUvqK1ZOQ2zA,08052,161
Glenolden,A J Stephens Crabhouse & Bar,39.9036096,-75.2944903,3.5,PA,105 S Macdade Blvd,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",0IKbUmLM8pWn9t-Epf19iQ,19036,125
Indianapolis,Steak ’n Shake,39.8025078,-86.0104970634,2,IN,2403 Post Dr,u'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",o8YfRZDN_2p0if3tDqP-kQ,46219,41
Indianapolis,Waffle House,39.7274549,-86.2498337,3.5,IN,2621 S Lynhurst Dr,'no',True,False,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",hA4zC8w3QdzCa3SKzhhNXA,46241,52
Tucson,Bisbee Breakfast Club,32.2212324379,-110.9279298037,4,AZ,2936 E Broadway Blvd,u'no',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",KAQT1EGptJDTVMTslyBdwQ,85716,260
Saint Louis,Salt + Smoke,38.6561019915,-90.3050984713,4.5,MO,6525 Delmar Blvd,u'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",R8t9g5nvi7VFyS8zsgmj8Q,63130,1742
Tucson,Poco & Mom's,32.208032,-110.8413453,4,AZ,1060 S Kolb Rd,u'no',False,False,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",xNd_x23g7wiGAjmm5HXfPA,85710,500
Clearwater,Sea Dog Brewing - Clearwater,28.009788,-82.7326362,3,FL,26200 US Hwy 19 N,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",v7QNBLegUpSQD74lhXx15A,33761,119
Indianapolis,That Place Bar & Grill,39.639142,-86.0840988,3.5,IN,"8810 S Emerson Ave, Ste 100",u'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",eQNnK_oI_moiWF1aZormlQ,46237,58
Green Valley,Coach's All American Bar & Grill,31.900741,-110.98862,3,AZ,19221 S Alpha Ave,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1lSj24GO6VMJ2uB6hW3pGA,85614,44
Philadelphia,Wrap Shack,39.9511294,-75.1707078,3.5,PA,120 S 18th St,u'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",i89mbAOMy4HVJRllmIKyzQ,19103,300
Boise,Sunrise Family Restaurant,43.6674854,-116.2783902,3.5,ID,7135 W State St,NA,False,False,2,NA,bDWomEUt-uOBYk5m068JPA,83714,13
Limerick,Applebee's Grill + Bar,40.198026,-75.525558,2,PA,70 Buckwalter Rd,'free',True,True,2,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",_10m_xRpfqqnj9jvUUIqjA,19468,45
Caseyville,The Happy Cow,38.6446526,-90.0173841,4,IL,601 N Main St,u'no',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",0kJN26EB8Pw2clkDqh5wsw,62232,17
Tampa,Bahama Breeze,27.9697761464,-82.5627375239,3.5,FL,3045 N Rocky Pt Dr E,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",AlH5V97JSAu7AL_xdibMIg,33607,1099
Nashville,The Family Wash,36.174082,-86.761124,4,TN,626A Main St,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",rDuHKSzTFJT_iyetAsTboQ,37206,176
Clearwater Beach,Beach Fire Beach Bar & Grille,27.9859833,-82.8268034,3,FL,608 Mandalay Ave,'no',False,True,2,"{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}",WJ7Su84c72jtPmUCS_hhcA,33767,118
Tucson,The Bambi Bar,32.2359148,-110.8844841,4,AZ,5050 E Speedway Blvd,u'free',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",xyt8FfA4idSSMLIRQsDPGg,85711,26
Warrington,IHOP,40.21586,-75.14012,3.5,PA,150 Easton Rd,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",qzPVbrEP6fghM2muMNe5fA,18976,54
Waterloo,JV's Downtown Bar & Grill,38.3367652,-90.1507373,3.5,IL,117 N Main St,'no',False,True,2,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",w2_k8bcHzjSpD0ZLO8LQLQ,62298,22
Philadelphia,honeygrow,39.9509772093,-75.1583468263,3.5,PA,15 S 11th St,u'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",9m6GQp45QBEydlyE6DywCw,19107,77
Tampa,Grillsmith - Carrollwood,28.0771773916,-82.5061121117,4,FL,14303 N Dale Mabry Hwy,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",vKTTtmv9-xoM9IecE68DpA,33618,350
Saint Louis,Morgan Street Brewery,38.630873,-90.18532,3,MO,721 N 2nd St,u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",EFql1oIf5JKaet3SdEpIQA,63102,288
Alton,Fast Eddie's Bon Air,38.8882588,-90.1624833,4,IL,1530 E 4th St,u'free',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",xP5o6PVU3tWOixLJTIdVVA,62002,368
Sparks,Rack and Pinz,39.5314773622,-119.7199165821,2.5,NV,"1330 Scheels Dr, 2nd Fl",NA,False,NA,1,NA,DV5sZsmpNw84Z_Fio5oUlw,89434,6
New Orleans,Ms Jean's Famous Blues Burgers and Beginets,29.9619583,-90.0574714,1.5,LA,437 Esplanade Ave,'no',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",B5KJdGJjsKVxaqm7vjja4g,70116,10
Tampa,Hard Rock Cafe,27.981638,-82.534459,3,FL,4100 George J Bean Pkwy,'free',False,True,2,"{'garage': True, 'street': False, 'validated': False, 'lot': None, 'valet': False}",OLKGZL0OVufGZyi2m8JdYA,33607,107
Pleasant View,The Pioneer Diner,36.3881003,-87.0144549,3,TN,"214 Village Sq, Ste 100",u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",4BHNkGzJ_Q1KqprCEY3DEg,37146,15
Madison,Rafferty's Restaurant & Bar,36.302242,-86.6936851,3.5,TN,2010 Gallatin Pike N,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",B488fOdx1eO0vWF8D0WcQw,37115,50
Webster Groves,Big Sky Cafe,38.5893892653,-90.3391819643,4.5,MO,47 S Old Orchard Ave,u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",7qMmN_FB0JJ-8MPNfHwhsA,63119,288
Largo,Irie Fire Jamaican-American Grill,27.9163243,-82.7918821,3,FL,351 W Bay Dr,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",gz5XxmVH7qZ7U4TigPd-qQ,33770,45
Sparks,Cafe Bellini,39.5344459,-119.7344361,3.5,NV,815 Nichols Blvd,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",wacMqAA_9USygYvgJAkfgw,89434,129
Goleta,McDonald's,34.4290262964,-119.8701265695,2.5,CA,6900 Marketplace Dr,'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",j6TDQvbRoMszGR0hyaVxvw,93117,57
Fort Washington,MaGerk's Pub & Grill,40.1227772785,-75.2176298822,3.5,PA,582 S Bethlehem Pike,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",gHE7ClRmr8CZp5qw-bo4UA,19034,185
Saint Louis,Big Baby Q and Smokehouse,38.7141739,-90.4269334,4.5,MO,11658 Dorsett Rd,u'free',False,False,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",arsTO8jBOkz60JfwAXCAlg,63043,80
Wesley Chapel,Red Robin Gourmet Burgers and Brews,28.1868840249,-82.3496148034,3.5,FL,28222 Willet Way,u'no',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",6NFKMheqAVk9Sa2hqssAMw,33543,167
Metairie,Gennaro's Bar and Restaurant,29.976266,-90.156632,3.5,LA,3206 Metairie Rd,NA,False,True,2,None,W5bv6NXTsJzzyx_lhAVMMg,70001,12
Indianapolis,Indy's Historic Steer-In Restaurant,39.781795,-86.08241,4,IN,5130 E 10th St,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Gl2wxwEVFEc9Kb9TXIXQ5A,46219,422
Dunedin,Clear Sky Draught Haus,28.0156064648,-82.782739965,4,FL,680 Main St,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",g0cUlBQ2pGRxWtL6qwyeIg,34698,719
Hazelwood,LongHorn Steakhouse,38.7849466,-90.4174186,3.5,MO,5552 Saint Louis Mills Blvd,'no',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",x6YlsHOvfklMNQJ2Jd4uVQ,63042,25
Largo,Dublin House Pub,27.912716,-82.7876834,4,FL,479 Seminole Blvd,u'free',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",l0HnMFb1sFJxvrqY0qb72w,33770,5
Tampa,Camilleon Cookies & Salads,28.0594953197,-82.534021932,5,FL,5337 Gunn Hwy,'free',False,False,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",7EqJePBl_QA2ZpS-PQqFCw,33624,8
Saint Louis,Sassafras Cafe,38.6151752231,-90.2578923574,3.5,MO,4344 Shaw Blvd,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",5V0hS0bX30RS7hB53U1O3A,63110,14
Wilmington,Market Street Grill,39.7614099,-75.5202773,3.5,DE,4304 N Market St,NA,True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",8tccha-xTkuNLiPfJYACXQ,19802,9
Saint Louis,Felix's Pizza Pub,38.6288201,-90.293166,4,MO,6401 Clayton Ave,u'free',None,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",ikONTzFKwachQtFtoMGeIQ,63139,279
Exton,Julie's Cafe Creperie,40.0563859,-75.6677599,3,PA,268 Eagleview Blvd,u'free',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",a9hEzGG5mYH_sus0r9xfLA,19341,29
Saint Louis,Culpeppers In Kirkwood,38.578307,-90.405973,2.5,MO,312 S Kirkwood Rd,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",J0ibggTrfZiYPJ_U9aNZ-w,63122,18
Tucson,Denny's,32.1343335113,-110.9968,3,AZ,1510 W Valencia Rd,u'no',True,True,1,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}",mtjU2H7EbvkJ0gGjC8yG1A,85706,23
Hudson,Tin Can Cafe of Hudson,28.3497953,-82.6996186,3.5,FL,13227 US Highway 19,NA,NA,NA,NA,NA,ivpj5XFsn7hQ54y28Dbxqw,34667,11
Springfield,Mission BBQ,39.9143932358,-75.3458944139,4,PA,1130 Baltimore Pike,NA,True,True,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",m4Vxvy566FTJ-2GlTn3Obg,19064,71
Philadelphia,New Olympia House,40.0507833,-75.066764,3.5,PA,7242 Castor Ave,'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",BDUwup1sk3E28DcKB5NPMA,19149,56
Springfield,The Catfish House,36.4863922,-86.8856562,4,TN,3424 Tom Austin Hwy,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",5fb_BPmweD9oapVqJrWNcA,37172,49
Lutz,Westshore Pizza,28.1852584222,-82.4190098835,2.5,FL,24020 State Rd 54,'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",PKFZM2CfJpwLlMurOsuISQ,33559,50
Newark,The Cheesecake Factory - Newark,39.678847,-75.6511933,3,DE,350 Christiana Mall,u'no',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",OwBgQo86CL2GmGX0OIUEEw,19702,263
Alton,NickyG's Italian Eats,38.9091252544,-90.1960437692,4.5,IL,1801 State St,u'no',False,False,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",YahuaGUXFwlseM8NcO3zSg,62002,10
King Of Prussia,California Pizza Kitchen at King of Prussia,40.089442,-75.384782,3.5,PA,"470 Mall Blvd, King of Prussia",u'free',None,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",BYuiZPNQ_i67VXl5b9BBSQ,19406,180
Woodlyn,Frankie's on Fairview,39.8829293146,-75.3460692294,4,PA,604 Fairview Rd,u'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",DLmkfCW_Pzi1Pyo6G8FnDg,19094,295
Philadelphia,McNally's Tavern - Mayfair,40.0357473,-75.0492389,5,PA,3300 Brighton St,NA,False,True,1,NA,rOZbHxErnT_BRanPVYWJ_Q,19149,9
Philadelphia,Growlers,39.9404603,-75.1561091,4,PA,736 S 8th St,u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",j4DHb4tmK3QlK0gqpdnMeA,19147,127
Saint Louis,Chili's,38.7377735646,-90.3556797033,1.5,MO,East Terminal Arriving Dr St,u'no',True,False,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4U0cvpHlcya4paLU2jJHJQ,63145,184
Philadelphia,Pitchers Pub,40.0250055,-75.2230546,3.5,PA,4326 Main St,u'no',None,True,1,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",h2kkHQGhtVuFvMBlMY8NLw,19127,89
Wilmington,Libbys Restaurant,39.744379,-75.5513127,4,DE,227 W 8th St,'no',False,True,1,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",leBpyQruds138tREAfRvzA,19801,47
Media,Casa Mia,39.9130848,-75.4382281,4,PA,1175 W Baltimore Pike,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",N1tV2ZS8wFeibc5q_v1oXA,19063,64
Indianapolis,Waffle House,39.7972395,-86.0088531,3.5,IN,2107 N Post Rd,'no',True,True,1,"{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}",GbJ_t4S0eH9UcOGM5cQ3mQ,46219,20
